"frame"	"timestamp"	"original_position"	"position"	"delta_x"	"delta_z"	"left_rotation"	"right_rotation"	"base_oapcity"	"left_opacity"	"right_opacity"	"auto_tick"	"auto_duration"	"auto_spacing"	"framerate"	"A_button"	"B_button"	"right_trigger"
1188	24-07-2014 12-31-00-853	(-1.6, 1.0, 0.0)	(-3.2, 1.0, 0.0)	1.557737	1.366995E-05	(0.1, 0.9, -0.2, 0.2)	(0.1, 0.9, -0.2, 0.2)	1	1.232022E-07	1.232022E-07	False	0	0	66.18507	False	True	0
1189	24-07-2014 12-31-00-868	(-1.6, 1.0, 0.0)	(-3.2, 1.0, 0.0)	1.542203	1.325831E-05	(0.1, 0.9, -0.2, 0.2)	(0.1, 0.9, -0.2, 0.2)	1	1.10882E-07	1.10882E-07	False	0	0	66.3233	False	True	0
1190	24-07-2014 12-31-00-886	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.527134	1.28597E-05	(0.1, 0.9, -0.2, 0.2)	(0.1, 0.9, -0.2, 0.2)	1	9.979382E-08	9.979382E-08	False	0	0	65.17223	False	True	0
1191	24-07-2014 12-31-00-905	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.512518	1.247227E-05	(0.1, 0.9, -0.2, 0.2)	(0.1, 0.9, -0.2, 0.2)	1	8.981444E-08	8.981444E-08	False	0	0	63.4091	False	True	0
1192	24-07-2014 12-31-00-925	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.49834	1.209788E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	8.083299E-08	8.083299E-08	False	0	0	61.79893	False	True	0
1193	24-07-2014 12-31-00-946	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.484587	1.173466E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	7.274969E-08	7.274969E-08	False	0	0	60.27001	False	True	0
1194	24-07-2014 12-31-00-968	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.471247	1.138262E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	6.547472E-08	6.547472E-08	False	0	0	58.31808	False	True	0
1195	24-07-2014 12-31-00-989	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.458307	1.10399E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	5.892725E-08	5.892725E-08	False	0	0	57.0021	False	True	0
1196	24-07-2014 12-31-01-008	(-1.6, 1.0, 0.0)	(-3.1, 1.0, 0.0)	1.445755	1.070835E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	5.303452E-08	5.303452E-08	False	0	0	56.38121	False	True	0
1197	24-07-2014 12-31-01-023	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.43358	1.038611E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	4.773107E-08	4.773107E-08	False	0	0	57.38028	False	True	0
1198	24-07-2014 12-31-01-045	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.42177	1.007318E-05	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	4.295796E-08	4.295796E-08	False	0	0	55.89395	False	True	0
1199	24-07-2014 12-31-01-061	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.410314	9.769574E-06	(0.1, 0.9, -0.2, 0.3)	(0.1, 0.9, -0.2, 0.3)	1	3.866217E-08	3.866217E-08	False	0	0	56.4266	False	True	0
1200	24-07-2014 12-31-01-079	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.399202	9.475276E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	3.479595E-08	3.479595E-08	False	0	0	56.28691	False	True	0
1201	24-07-2014 12-31-01-099	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.388424	9.190291E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	3.131636E-08	3.131636E-08	False	0	0	55.76468	False	True	0
1202	24-07-2014 12-31-01-116	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.377968	8.91462E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	2.818472E-08	2.818472E-08	False	0	0	55.87459	False	True	0
1203	24-07-2014 12-31-01-135	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.367827	8.646399E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	2.536625E-08	2.536625E-08	False	0	0	55.77204	False	True	0
1204	24-07-2014 12-31-01-154	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.357989	8.385628E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	2.282962E-08	2.282962E-08	False	0	0	55.32625	False	True	0
1205	24-07-2014 12-31-01-173	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.348447	8.132309E-06	(0.1, 0.9, -0.2, 0.4)	(0.1, 0.9, -0.2, 0.4)	1	2.054666E-08	2.054666E-08	False	0	0	54.99944	False	True	0
1206	24-07-2014 12-31-01-192	(-1.6, 1.0, 0.0)	(-3.0, 1.0, 0.0)	1.339191	7.888302E-06	(0.1, 0.9, -0.2, 0.5)	(0.1, 0.9, -0.2, 0.5)	1	1.8492E-08	1.8492E-08	False	0	0	54.86669	False	True	0
1207	24-07-2014 12-31-01-211	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.330213	7.649884E-06	(0.1, 0.9, -0.2, 0.5)	(0.1, 0.9, -0.2, 0.5)	1	1.66428E-08	1.66428E-08	False	0	0	54.50609	False	True	0
1208	24-07-2014 12-31-01-230	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.321504	7.418916E-06	(0.1, 0.8, -0.2, 0.5)	(0.1, 0.8, -0.2, 0.5)	1	1.497852E-08	1.497852E-08	False	0	0	54.27559	False	True	0
1209	24-07-2014 12-31-01-248	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.313056	7.195398E-06	(0.1, 0.8, -0.2, 0.5)	(0.1, 0.8, -0.2, 0.5)	1	1.348066E-08	1.348066E-08	False	0	0	54.55902	False	True	0
1210	24-07-2014 12-31-01-265	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.304862	6.979331E-06	(0.1, 0.8, -0.2, 0.5)	(0.1, 0.8, -0.2, 0.5)	1	1.21326E-08	1.21326E-08	False	0	0	55.01023	False	True	0
1211	24-07-2014 12-31-01-282	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.296914	6.768852E-06	(0.1, 0.8, -0.2, 0.5)	(0.1, 0.8, -0.2, 0.5)	1	1.091934E-08	1.091934E-08	False	0	0	55.13621	False	True	0
1212	24-07-2014 12-31-01-300	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.289204	6.565824E-06	(0.1, 0.8, -0.2, 0.5)	(0.1, 0.8, -0.2, 0.5)	1	9.827405E-09	9.827405E-09	False	0	0	55.30682	False	True	0
1213	24-07-2014 12-31-01-317	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.281725	6.368384E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	8.844665E-09	8.844665E-09	False	0	0	55.64743	False	True	0
1214	24-07-2014 12-31-01-336	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.274471	6.176531E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	7.960198E-09	7.960198E-09	False	0	0	55.34988	False	True	0
1215	24-07-2014 12-31-01-353	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.267434	5.990267E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	7.164178E-09	7.164178E-09	False	0	0	55.67596	False	True	0
1216	24-07-2014 12-31-01-370	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.260609	5.80959E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	6.44776E-09	6.44776E-09	False	0	0	56.00286	False	True	0
1217	24-07-2014 12-31-01-388	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.253988	5.634502E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	5.802984E-09	5.802984E-09	False	0	0	55.96729	False	True	0
1218	24-07-2014 12-31-01-403	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.247565	5.465001E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	5.222685E-09	5.222685E-09	False	0	0	56.70548	False	True	0
1219	24-07-2014 12-31-01-423	(-1.6, 1.0, 0.0)	(-2.9, 1.0, 0.0)	1.241336	5.301088E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	4.700417E-09	4.700417E-09	False	0	0	55.99498	False	True	0
1220	24-07-2014 12-31-01-439	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.235293	5.140901E-06	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	4.230375E-09	4.230375E-09	False	0	0	56.65699	False	True	0
1221	24-07-2014 12-31-01-457	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.229432	4.986301E-06	(0.1, 0.7, -0.1, 0.6)	(0.1, 0.7, -0.1, 0.6)	1	3.807338E-09	3.807338E-09	False	0	0	56.41985	False	True	0
1222	24-07-2014 12-31-01-472	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.223746	4.835427E-06	(0.1, 0.7, -0.1, 0.6)	(0.1, 0.7, -0.1, 0.6)	1	3.426604E-09	3.426604E-09	False	0	0	57.26277	False	True	0
1223	24-07-2014 12-31-01-491	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.218232	4.69014E-06	(0.1, 0.7, -0.1, 0.7)	(0.1, 0.7, -0.1, 0.7)	1	3.083944E-09	3.083944E-09	False	0	0	56.83274	False	True	0
1224	24-07-2014 12-31-01-507	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.212882	4.548579E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	2.775549E-09	2.775549E-09	False	0	0	57.30736	False	True	0
1225	24-07-2014 12-31-01-524	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.207693	4.410744E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	2.497994E-09	2.497994E-09	False	0	0	57.44332	False	True	0
1226	24-07-2014 12-31-01-540	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.20266	4.276633E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	2.248195E-09	2.248195E-09	False	0	0	58.09324	False	True	0
1227	24-07-2014 12-31-01-558	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.197778	4.148111E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	2.023375E-09	2.023375E-09	False	0	0	57.87309	False	True	0
1228	24-07-2014 12-31-01-577	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.193042	4.023314E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	1.821038E-09	1.821038E-09	False	0	0	57.24847	False	True	0
1229	24-07-2014 12-31-01-592	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.188448	3.902242E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	1.638934E-09	1.638934E-09	False	0	0	57.88881	False	True	0
1230	24-07-2014 12-31-01-610	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.183992	3.784895E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	1.475041E-09	1.475041E-09	False	0	0	57.87485	False	True	0
1231	24-07-2014 12-31-01-634	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.179669	3.671274E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	1.327537E-09	1.327537E-09	False	0	0	55.74832	False	True	0
1232	24-07-2014 12-31-01-651	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.175477	3.559515E-06	(0.2, 0.7, -0.1, 0.7)	(0.2, 0.7, -0.1, 0.7)	1	1.194783E-09	1.194783E-09	False	0	0	55.82969	False	True	0
1233	24-07-2014 12-31-01-667	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.17141	3.451481E-06	(0.2, 0.6, -0.1, 0.7)	(0.2, 0.6, -0.1, 0.7)	1	1.075305E-09	1.075305E-09	False	0	0	56.49958	False	True	0
1234	24-07-2014 12-31-01-684	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.167465	3.347173E-06	(0.2, 0.6, -0.1, 0.7)	(0.2, 0.6, -0.1, 0.7)	1	9.677741E-10	9.677741E-10	False	0	0	56.6633	False	True	0
1235	24-07-2014 12-31-01-701	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.163639	3.24659E-06	(0.2, 0.6, -0.1, 0.7)	(0.2, 0.6, -0.1, 0.7)	1	8.709967E-10	8.709967E-10	False	0	0	56.8654	False	True	0
1236	24-07-2014 12-31-01-721	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.159927	3.14787E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	7.83897E-10	7.83897E-10	False	0	0	56.11618	False	True	0
1237	24-07-2014 12-31-01-736	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.156327	3.052875E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	7.055073E-10	7.055073E-10	False	0	0	57.01323	False	True	0
1238	24-07-2014 12-31-01-758	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.152834	2.959743E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	6.349566E-10	6.349566E-10	False	0	0	55.62424	False	True	0
1239	24-07-2014 12-31-01-777	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.149447	2.870336E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	5.714609E-10	5.714609E-10	False	0	0	55.4387	False	True	0
1240	24-07-2014 12-31-01-796	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.146161	2.782792E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	5.143148E-10	5.143148E-10	False	0	0	55.19008	False	True	0
1241	24-07-2014 12-31-01-813	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.142973	2.698973E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	4.628833E-10	4.628833E-10	False	0	0	55.40869	False	True	0
1242	24-07-2014 12-31-01-831	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.139881	2.617016E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	4.16595E-10	4.16595E-10	False	0	0	55.31819	False	True	0
1243	24-07-2014 12-31-01-850	(-1.6, 1.0, 0.0)	(-2.8, 1.0, 0.0)	1.136882	2.536923E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	3.749355E-10	3.749355E-10	False	0	0	55.1024	False	True	0
1244	24-07-2014 12-31-01-869	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.133973	2.460554E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	3.374419E-10	3.374419E-10	False	0	0	54.97679	False	True	0
1245	24-07-2014 12-31-01-885	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.131152	2.386048E-06	(0.2, 0.6, -0.1, 0.8)	(0.2, 0.6, -0.1, 0.8)	1	3.036977E-10	3.036977E-10	False	0	0	55.37816	False	True	0
1246	24-07-2014 12-31-01-902	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.128415	2.313405E-06	(0.2, 0.5, -0.1, 0.8)	(0.2, 0.5, -0.1, 0.8)	1	2.73328E-10	2.73328E-10	False	0	0	55.807	False	True	0
1247	24-07-2014 12-31-01-921	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.12576	2.242625E-06	(0.2, 0.5, -0.1, 0.8)	(0.2, 0.5, -0.1, 0.8)	1	2.459952E-10	2.459952E-10	False	0	0	55.60866	False	True	0
1248	24-07-2014 12-31-01-940	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.123184	2.173707E-06	(0.2, 0.5, -0.1, 0.8)	(0.2, 0.5, -0.1, 0.8)	1	2.213957E-10	2.213957E-10	False	0	0	55.1307	False	True	0
1249	24-07-2014 12-31-01-957	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.120686	2.108514E-06	(0.2, 0.5, -0.1, 0.8)	(0.2, 0.5, -0.1, 0.8)	1	1.992561E-10	1.992561E-10	False	0	0	55.56372	False	True	0
1250	24-07-2014 12-31-01-975	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.118263	2.045184E-06	(0.2, 0.5, -0.1, 0.8)	(0.2, 0.5, -0.1, 0.8)	1	1.793305E-10	1.793305E-10	False	0	0	55.71973	False	True	0
1251	24-07-2014 12-31-01-992	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.115913	1.983717E-06	(0.2, 0.5, -0.1, 0.9)	(0.2, 0.5, -0.1, 0.9)	1	1.613974E-10	1.613974E-10	False	0	0	55.82074	False	True	0
1252	24-07-2014 12-31-02-009	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.113633	1.924112E-06	(0.1, 0.5, -0.1, 0.9)	(0.1, 0.5, -0.1, 0.9)	1	1.452577E-10	1.452577E-10	False	0	0	56.02156	False	True	0
1253	24-07-2014 12-31-02-031	(-1.6, 1.0, 0.0)	(-2.7, 1.0, 0.0)	1.111421	1.86637E-06	(0.1, 0.5, -0.1, 0.9)	(0.1, 0.5, -0.1, 0.9)	1	1.307319E-10	1.307319E-10	False	0	0	54.71864	False	True	0
